user_id,thinklet_id,problem_id,assignment_name,duration,phase,time so far,event,action,answer,time
168395,217559,9939,Spending Allowance,,Start,,Create Thinklet,,,2021-04-27 20:44:57.923000+00:00
168395,217559,9939,Spending Allowance,,Understand,,known,Entered,Juan has $20,
168395,217559,9939,Spending Allowance,,Understand,,known,Entered,3 bags of Takis for $2 each,
168395,217559,9939,Spending Allowance,,Understand,,known,Entered,gatorade for $5,
168395,217559,9939,Spending Allowance,,Understand,,known,Entered,pack of gum for $1,
168395,217559,9939,Spending Allowance,,Understand,,known,Entered,earned $8 for walking his neighbor's dog,
168395,217559,9939,Spending Allowance,,Understand,,known,Entered,What is the total amount of money he lost or gained,
168395,217559,9939,Spending Allowance,,Understand,,wondering,Entered,I wonder will he lose money or gain money,
168395,217559,9939,Spending Allowance,,Understand,,wondering,Entered,I wonder how did he get that 20 dollars in the first place,
168395,217559,9939,Spending Allowance,,Understand,,wondering,Entered,I wonder why is the Gatorade so expensive,
168395,217559,9939,Spending Allowance,,Understand,,Estimate,Entered,He is going to lose money ,2021-04-27 20:54:07.411000+00:00
168395,217559,9939,Spending Allowance,,Plan,,strategies,Selected,Work backwards,
168395,217559,9939,Spending Allowance,,Plan,,strategies,Selected,Write an expression,
168395,217559,9939,Spending Allowance,,Plan,,strategies,Selected,Use direction arrows when adding and subtracting,
168395,217559,9939,Spending Allowance,,Plan,,strategies,Selected,Chunk the problem into smaller problems,
168395,217559,9939,Spending Allowance,,Plan,,write down the plan,Entered,I am going to do add all the negatives together and subtract them from the 20 dollars and then add 8 dollars and see how much he lost.,2021-04-27 21:03:57.468000+00:00
168395,217559,9939,Spending Allowance,-1 days +23:56:52.532000000,Solve,-1 days +23:56:52.532000000,Start Record,-,,2021-04-27 21:00:50+00:00
168395,217559,9939,Spending Allowance,0 days 00:00:00.000000000,Solve,-1 days +23:56:52.532000000,Audio Recording Started,-,,2021-04-27 21:00:50+00:00
168395,217559,9939,Spending Allowance,0 days 00:00:39.000000000,Solve,-1 days +23:57:31.532000000,Audio Recording Paused,-,,2021-04-27 21:01:29+00:00
168395,217559,9939,Spending Allowance,0 days 00:00:00.000000000,Solve,-1 days +23:57:31.532000000,Pause Record,-,,2021-04-27 21:01:29+00:00
168395,217559,9939,Spending Allowance,0 days 00:00:06.000000000,Solve,-1 days +23:57:37.532000000,Stop Record,-,,2021-04-27 21:01:35+00:00
168395,217559,9939,Spending Allowance,0 days 00:00:00.000000000,Solve,-1 days +23:57:37.532000000,Audio Recording Stopped,-,,2021-04-27 21:01:35+00:00
168395,217559,9939,Spending Allowance,0 days 00:00:00.000000000,Solve,-1 days +23:57:37.532000000,Audio Data Available,-,,2021-04-27 21:01:35+00:00
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,math_checklist,Selected,DOES_MY_ANSWER_MAKE_SENSE,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,math_checklist,Selected,DID_I_INCLUDE_UNITS,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,math_checklist,Selected,DID_I_CHECK_MY_WORK,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,math_checklist,Selected,COULD_SOMEONE_SEE_HOW_I_FOUND_MY_ANSWER,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,recording_checklist,Selected,My voice is loud and clear,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,recording_checklist,Selected,My writing is clear,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,recording_checklist,Selected,There is no distracting background noise,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,recording_checklist,Selected,I used the highlighter to draw attention,
168395,217559,9939,Spending Allowance,,Review,-1 days +23:57:37.532000000,Final Answer,Entered,He lost 4 dollars at the end of the day.,
168395,217559,9939,Spending Allowance,,End,-1 days +23:57:37.532000000,Complete Thinklet,,,2021-04-27 21:04:47.676000+00:00
